paper,yield_pct,reaction_class,solvent,reactor_type,paper_doi,paper_year,tR_step,tR1_s,tR2_s,T1_C,T2_C,substrate1,organolithium_reagent,intermediate,substrate2_electrophile,electrophile_type,product_final,conc_substrate_M,conc_orgLi_M,equiv_orgLi,conc_electrophile_M,substrate1_smiles,organolithium_smiles,intermediate_smiles,substrate2_smiles,product_smiles
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,94,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,1.0,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,95,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,3.16,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,92,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,31.6,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,81,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.0316,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,87,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.1,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,98,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.316,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,97,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,1.0,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,98,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,3.16,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,95,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,31.6,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,62,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.0316,,-60,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,67,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.1,,-60,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,97,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.316,,-60,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,99,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,1.0,,-60,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,98,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,3.16,,-60,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,97,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,31.6,,-60,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,50,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.0316,,-78,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,54,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.1,,-78,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,60,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.316,,-78,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,76,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,1.0,,-78,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,94,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,3.16,,-78,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,98,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,31.6,,-78,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,77,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.0316,,20,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,70,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.1,,20,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,60,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.316,,20,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,59,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,1.0,,20,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,32,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,3.16,,20,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,16,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,31.6,,20,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,85,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.0316,,0,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,79,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.1,,0,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,78,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.316,,0,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,78,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,1.0,,0,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,75,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,3.16,,0,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,48,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,31.6,,0,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,91,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.0316,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,91,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.1,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,91,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.316,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,84,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,1.0,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,89,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,3.16,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,80,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,31.6,,-30,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,93,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.0316,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,94,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.1,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,91,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,0.316,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,91,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,1.0,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
Nagaki et al. 2010 - A flow microreactor system enables organolithium reactions without protecting alkoxycarbonyl groups,93,halogen-metal exchange,tetrahydrofuran,flow microreactor,10.1002/chem.201000876,2010.0,tR1,3.16,,-50,,tert-butyl p-bromobenzoate,s-BuLi,tert-butyl 4-(lithio)benzoate (aryllithium),ROH (alcohol quench),quench_probe,tert-butyl 4-(lithio)benzoate (aryllithium intermediate),0.10,0.42,1.1,,CC(C)(C)OC(=O)c1ccc(Br)cc1,CCC([Li])C,CC(C)(C)OC(=O)c1ccc([Li])cc1,CO,CC(C)(C)OC(=O)c1ccc([Li])cc1
